,Folder,DateTime,SN,Detect OK! Use time,at@gpsengine,Enable GPS Module OK! Use time,TTFF,SNR1,SNR2,SNR3,SNR4,SNR5,SNR6,SNR7,SNR8,GPS Signal Test PASS! Use time,Defective
1293,LI5-1843681M,2018-04-21 01:08:45,G4AJ-G88-RJC,3988.288,1,0.6,27.0,40.0,40.0,40.0,40.0,41.0,40.0,40.0,41.0,120.48,0.0
1294,LI5-1843681M,2018-04-21 03:53:38,G4DC-5DH-3DH,122.044,1,0.6,35.0,41.0,41.0,41.0,41.0,41.0,40.0,41.0,33.0,95.53,0.0
1295,LI5-1843681M,2018-04-21 03:48:46,G4DP-U72-D74,5573.0830000000005,1,3.57,24.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,85.001,0.0
1296,LI5-1843681M,2018-04-21 03:35:41,G4F8-9UZ-MXG,4833.313,1,0.6,39.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,42.35,0.0
1297,LI5-1843681M,2018-04-21 04:12:17,G4JJ-U6E-Y67,10893.306,1,3.58,29.0,44.0,44.0,43.0,44.0,44.0,43.0,43.0,43.0,31.16,0.0
1298,LI5-1843681M,2018-04-21 01:21:17,G4NZ-BD3-HWB,638.25,1,3.57,24.0,45.0,45.0,45.0,42.0,45.0,45.0,45.0,44.0,27.59,0.0
1299,LI5-1843681M,2018-04-21 13:43:08,G4WF-ASK-ZYM,233.975,1,3.57,27.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,86.53,0.0
1300,LI5-1843681M,2018-04-21 02:04:14,G4ZZ-MX8-DAC,7396.972,1,0.6,37.0,40.0,39.0,39.0,39.0,39.0,39.0,40.0,39.0,40.55,0.0
1301,LI5-1843681M,2018-04-21 04:26:13,G53J-P58-MVK,2087.431,1,3.56,24.0,41.0,41.0,41.0,41.0,39.0,39.0,39.0,39.0,83.611,0.0
1302,LI5-1843681M,2018-04-21 13:44:40,G58V-6MB-ZT2,384.04699999999997,1,0.6,28.0,42.0,42.0,42.0,42.0,43.0,43.0,43.0,43.0,31.41,0.0
1303,LI5-1843681M,2018-04-21 02:49:44,G5AF-R57-B8J,2036.81,1,0.6,40.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,81.781,0.0
1304,LI5-1843681M,2018-04-21 01:16:16,G5EU-XV7-HEF,339.809,1,0.61,26.0,45.0,46.0,45.0,45.0,45.0,45.0,45.0,45.0,27.95,0.0
1305,LI5-1843681M,2018-04-21 03:54:17,G5NT-NRH-UF9,9813.783000000001,1,3.58,30.0,45.0,45.0,45.0,44.0,45.0,45.0,45.0,45.0,32.08,0.0
1306,LI5-1843681M,2018-04-21 01:58:27,G5X5-DCV-4EZ,7003.048000000001,1,3.56,41.0,40.0,40.0,27.0,40.0,40.0,40.0,40.0,40.0,84.53,0.0
1307,LI5-1843681M,2018-04-21 04:35:40,G66T-GC6-995,2641.123,1,3.56,36.0,38.0,39.0,39.0,39.0,40.0,40.0,29.0,40.0,95.52,0.0
1308,LI5-1843681M,2018-04-21 08:48:32,G6CG-AT6-BAU,812.9739999999999,1,3.58,23.0,42.0,32.0,42.0,42.0,42.0,42.0,42.0,42.0,40.24,0.0
1309,LI5-1843681M,2018-04-21 08:44:42,G6DN-VA8-FUH,606.977,1,3.58,34.0,46.0,46.0,46.0,46.0,,,,,95.23100000000001,0.0
1310,LI5-1843681M,2018-04-21 04:19:16,G6GT-4A5-539,11319.829,1,0.61,27.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,28.191,0.0
1311,LI5-1843681M,2018-04-21 04:40:39,G6UW-6TH-EEJ,2941.85,1,3.56,34.0,41.0,41.0,42.0,41.0,40.0,40.0,29.0,40.0,95.21,0.0
1312,LI5-1843681M,2018-04-21 01:22:14,G6V8-82V-38R,4828.943,1,3.57,28.0,39.0,39.0,39.0,38.0,41.0,41.0,41.0,41.0,85.28,0.0
1313,LI5-1843681M,2018-04-21 04:52:36,G6ZA-686-7S4,13306.611,1,3.57,36.0,45.0,46.0,45.0,45.0,45.0,45.0,45.0,45.0,39.86,0.0
1314,LI5-1843681M,2018-04-21 03:14:17,G796-UDY-JH7,3555.81,1,3.56,29.0,42.0,42.0,42.0,42.0,40.0,40.0,40.0,40.0,32.85,0.0
1315,LI5-1843681M,2018-04-21 02:53:18,G7JN-87N-P3B,2298.116,1,0.6,30.0,41.0,41.0,41.0,40.0,40.0,40.0,40.0,40.0,33.06,0.0
1316,LI5-1843681M,2018-04-21 03:32:03,G7SK-BFR-PT3,8418.405999999999,1,0.61,34.0,45.0,45.0,45.0,45.0,44.0,44.0,44.0,44.0,95.51100000000001,0.0
1317,LI5-1843681M,2018-04-21 05:02:47,G7VM-3VT-P2B,13913.063,1,3.57,38.0,44.0,44.0,43.0,44.0,44.0,45.0,44.0,44.0,41.43,0.0
1318,LI5-1843681M,2018-04-21 01:18:08,G82Y-BAW-DSW,4572.652,1,0.6,44.0,40.0,40.0,31.0,40.0,41.0,41.0,41.0,41.0,97.15,0.0
1319,LI5-1843681M,2018-04-21 04:21:38,G83M-EPD-GC5,1801.869,1,3.56,38.0,41.0,40.0,40.0,40.0,41.0,42.0,41.0,41.0,95.57,0.0
1320,LI5-1843681M,2018-04-21 01:23:08,G85J-ZBP-WDZ,740.83,1,0.61,36.0,46.0,45.0,45.0,46.0,45.0,45.0,45.0,44.0,38.98,0.0
1321,LI5-1843681M,2018-04-21 09:14:16,G88F-7WB-XR5,1582.31,1,3.58,30.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,30.64,0.0
1322,LI5-1843681M,2018-04-21 08:59:16,G8GA-KHG-WDM,1180.721,1,3.57,34.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,41.0,37.99,0.0
1323,LI5-1843681M,2018-04-21 02:39:11,G8HH-PSJ-WUJ,1387.352,1,0.6,38.0,39.0,40.0,39.0,39.0,39.0,39.0,39.0,39.0,98.221,0.0
1324,LI5-1843681M,2018-04-21 04:49:12,G8K4-AS3-J3A,3456.567,1,3.56,34.0,40.0,32.0,40.0,40.0,40.0,40.0,40.0,40.0,93.501,0.0
1325,LI5-1843681M,2018-04-21 08:35:16,G8KS-TXH-Z2B,342.035,1,0.6,26.0,43.0,43.0,43.0,42.0,42.0,43.0,43.0,42.0,29.31,0.0
1326,LI5-1843681M,2018-04-21 08:57:15,G8TX-4B2-RHU,1337.223,1,3.57,35.0,40.0,30.0,40.0,35.0,40.0,40.0,40.0,40.0,37.58,0.0
1327,LI5-1843681M,2018-04-21 03:40:33,G8WV-8GV-CU7,8927.681,1,0.61,35.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,96.76,0.0
1328,LI5-1843681M,2018-04-21 03:50:17,G8X2-9PD-T79,5.71,1,3.56,27.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,29.05,0.0
1329,LI5-1843681M,2018-04-21 04:42:50,G8Y2-3HU-PAD,3125.3720000000003,1,3.57,36.0,41.0,41.0,42.0,41.0,40.0,40.0,40.0,40.0,42.7,0.0
1330,LI5-1843681M,2018-04-21 00:56:15,G92M-38U-7G6,7012.818,1,0.61,23.0,44.0,44.0,44.0,45.0,44.0,45.0,45.0,45.0,24.37,0.0
1331,LI5-1843681M,2018-04-21 09:04:04,G95Y-BDX-HXX,960.975,1,0.61,39.0,46.0,45.0,45.0,46.0,45.0,45.0,46.0,45.0,41.52,0.0
1332,LI5-1843681M,2018-04-21 04:55:48,G98P-7HP-VKY,13507.312,1,0.61,28.0,43.0,44.0,44.0,43.0,44.0,44.0,44.0,43.0,31.16,0.0
1333,LI5-1843681M,2018-04-21 01:45:19,G9AE-8X9-6RZ,6233.25,1,3.57,31.0,42.0,42.0,42.0,42.0,39.0,39.0,40.0,39.0,66.01,0.0
1334,LI5-1843681M,2018-04-21 09:05:38,G9J3-HJX-63P,1058.4560000000001,1,0.61,35.0,45.0,46.0,45.0,45.0,45.0,46.0,45.0,45.0,40.96,0.0
1335,LI5-1843681M,2018-04-21 05:16:23,G9ME-EZN-UU2,5141.065,1,0.6,35.0,39.0,38.0,39.0,39.0,38.0,38.0,38.0,38.0,44.38,0.0
1336,LI5-1843681M,2018-04-21 08:51:05,G9SE-SWX-45G,910.6010000000001,1,3.58,35.0,40.0,30.0,40.0,35.0,42.0,42.0,42.0,42.0,95.61,0.0
1337,LI5-1843681M,2018-04-21 02:29:06,G9TF-2CP-VFJ,4644.395,1,0.61,34.0,45.0,45.0,45.0,45.0,46.0,46.0,46.0,44.0,92.94,0.0
1338,LI5-1843681M,2018-04-21 01:24:17,G9VK-JHV-FH4,4986.637,1,3.56,47.0,39.0,39.0,39.0,39.0,41.0,41.0,41.0,41.0,50.62,0.0
1339,LI5-1843681M,2018-04-21 01:01:20,GAC4-CFV-5WF,3546.2509999999997,1,0.6,52.0,40.0,40.0,40.0,40.0,41.0,40.0,40.0,41.0,120.35,0.0
1340,LI5-1843681M,2018-04-21 05:14:17,GAFF-MM7-ZCW,14610.918,1,3.57,30.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,33.95,0.0
1341,LI5-1843681M,2018-04-21 04:23:16,GAFW-SUX-PDG,11501.588,1,3.57,39.0,44.0,44.0,44.0,44.0,44.0,45.0,45.0,45.0,82.33,0.0
1342,LI5-1843681M,2018-04-21 04:44:48,GAKP-VFR-S7S,12841.038999999999,1,3.57,31.0,44.0,44.0,44.0,44.0,45.0,44.0,44.0,44.0,34.87,0.0
1343,LI5-1843681M,2018-04-21 08:46:17,GAP9-ZVW-MU9,759.051,1,3.58,33.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,36.72,0.0
1344,LI5-1843681M,2018-04-21 13:50:30,GAWR-9CR-SEF,729.5360000000001,1,0.6,34.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,36.21,0.0
1345,LI5-1843681M,2018-04-21 04:46:17,GAY9-HF7-WNT,12934.862,1,3.57,27.0,45.0,46.0,46.0,46.0,46.0,45.0,46.0,45.0,29.62,0.0
1346,LI5-1843681M,2018-04-21 09:00:44,GB5H-XEK-A78,1280.857,1,3.57,24.0,42.0,26.0,42.0,42.0,42.0,42.0,42.0,41.0,25.95,0.0
1347,LI5-1843681M,2018-04-21 05:13:15,GB6J-MWR-FPD,4959.644,1,3.56,33.0,39.0,38.0,39.0,39.0,39.0,39.0,39.0,39.0,35.01,0.0
1348,LI5-1843681M,2018-04-21 08:51:16,GB9P-X6P-EB3,708.6460000000001,1,3.57,28.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,31.17,0.0
1349,LI5-1843681M,2018-04-21 04:34:11,GBAG-4TK-7GU,12202.868,1,3.57,34.0,46.0,46.0,46.0,47.0,44.0,45.0,44.0,44.0,35.56,0.0
1350,LI5-1843681M,2018-04-21 08:58:48,GBE5-YUY-W4M,1437.604,1,0.61,29.0,40.0,30.0,40.0,35.0,41.0,42.0,33.0,42.0,32.15,0.0
1351,LI5-1843681M,2018-04-21 02:21:14,GBUV-3YV-SHM,4229.577,1,0.61,36.0,44.0,44.0,44.0,44.0,46.0,46.0,46.0,44.0,36.271,0.0
1352,LI5-1843681M,2018-04-21 09:08:41,GBV6-3XD-R4W,2022.112,1,3.58,38.0,40.0,30.0,40.0,35.0,29.0,42.0,42.0,42.0,40.1,0.0
1353,LI5-1843681M,2018-04-21 03:41:05,GBW2-56R-YYD,5103.575,1,0.6,38.0,40.0,40.0,40.0,40.0,41.0,41.0,41.0,41.0,96.08,0.0
1354,LI5-1843681M,2018-04-21 01:54:08,GBZ2-JBH-HP8,2600.6479999999997,1,0.61,35.0,45.0,46.0,45.0,46.0,46.0,46.0,46.0,44.0,37.73,0.0
1355,LI5-1843681M,2018-04-21 04:02:47,GC3V-VDU-SZK,732.0989999999999,1,0.6,31.0,41.0,41.0,41.0,41.0,39.0,39.0,39.0,40.0,34.48,0.0
1356,LI5-1843681M,2018-04-21 01:28:00,GC6Z-93C-3X6,1031.621,1,3.57,37.0,45.0,44.0,44.0,44.0,45.0,45.0,45.0,44.0,37.24,0.0
1357,LI5-1843681M,2018-04-21 03:20:47,GC8D-N5U-CZM,3951.9190000000003,1,3.57,25.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,28.14,0.0
1358,LI5-1843681M,2018-04-21 04:55:09,GCDS-EN8-3YV,3813.195,1,3.56,40.0,39.0,40.0,40.0,39.0,40.0,39.0,40.0,40.0,94.29,0.0
1359,LI5-1843681M,2018-04-21 09:05:45,GCFD-45D-W8T,1576.332,1,3.57,30.0,42.0,42.0,42.0,30.0,42.0,42.0,42.0,43.0,32.49,0.0
1360,LI5-1843681M,2018-04-21 01:14:47,GCH6-R98-7V8,242.389,1,0.61,34.0,44.0,45.0,44.0,44.0,44.0,45.0,44.0,44.0,37.85,0.0
1361,LI5-1843681M,2018-04-21 08:55:33,GCHT-E6R-TUP,1228.104,1,0.61,29.0,40.0,30.0,40.0,35.0,40.0,40.0,40.0,40.0,46.63,0.0
1362,LI5-1843681M,2018-04-21 02:56:48,GCMR-3JS-FMA,6362.384,1,3.571,28.0,43.0,44.0,43.0,43.0,44.0,43.0,43.0,44.0,32.06,0.0
1363,LI5-1843681M,2018-04-21 02:45:08,GD45-4MB-33V,1738.615,1,3.57,48.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,102.43,0.0
1364,LI5-1843681M,2018-04-21 04:03:14,GD6A-8CK-53C,10348.027,1,0.61,35.0,45.0,45.0,45.0,46.0,45.0,45.0,45.0,45.0,37.87,0.0
1365,LI5-1843681M,2018-04-21 05:10:26,GD7A-7FE-K3U,14328.479,1,0.61,36.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,43.0,90.43,0.0
1366,LI5-1843681M,2018-04-21 13:46:30,GD9Z-EVJ-ZR9,482.555,1,3.57,36.0,42.0,43.0,42.0,42.0,42.0,42.0,42.0,42.0,39.93,0.0
1367,LI5-1843681M,2018-04-21 01:04:08,GDCD-88P-G2G,3735.577,1,3.56,35.0,40.0,39.0,40.0,39.0,41.0,40.0,40.0,41.0,94.65,0.0
1368,LI5-1843681M,2018-04-21 13:38:31,GDEZ-9SS-EWZ,10.452,1,0.6,35.0,42.0,42.0,42.0,42.0,,,,,35.98,0.0
1369,LI5-1843681M,2018-04-21 02:39:17,GDFC-MAV-X6D,5316.7,1,3.57,24.0,45.0,44.0,45.0,44.0,46.0,46.0,46.0,44.0,27.74,0.0
1370,LI5-1843681M,2018-04-21 05:10:07,GDJG-NX7-BPK,4727.804,1,3.56,23.0,40.0,39.0,40.0,40.0,40.0,40.0,40.0,40.0,75.89,0.0
1371,LI5-1843681M,2018-04-21 00:54:47,GDJH-R6Z-77G,6905.503000000001,1,3.58,41.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,41.28,0.0
1372,LI5-1843681M,2018-04-21 04:37:36,GDK2-95G-5J2,12407.413,1,0.61,37.0,46.0,46.0,46.0,46.0,46.0,45.0,45.0,45.0,40.51,0.0
1373,LI5-1843681M,2018-04-21 04:19:05,GDMM-YEF-C8S,1647.2020000000002,1,0.6,38.0,41.0,32.0,40.0,41.0,41.0,42.0,41.0,41.0,98.81,0.0
1374,LI5-1843681M,2018-04-21 09:02:44,GDRS-XVS-XHK,1620.5410000000002,1,3.57,24.0,40.0,30.0,40.0,35.0,41.0,42.0,33.0,42.0,82.25,0.0
1375,LI5-1843681M,2018-04-21 13:53:07,GDUN-828-UW4,834.898,1,0.6,26.0,43.0,42.0,43.0,29.0,43.0,43.0,42.0,42.0,86.16,0.0
1376,LI5-1843681M,2018-04-21 08:57:35,GDY2-UN8-WX6,1048.873,1,0.6,38.0,42.0,42.0,42.0,42.0,42.0,42.0,43.0,43.0,71.81,0.0
1377,LI5-1843681M,2018-04-21 03:20:48,GE5G-H28-4N2,7804.453,1,0.61,33.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,35.41,0.0
1378,LI5-1843681M,2018-04-21 08:42:11,GE5W-6DU-DD5,459.22900000000004,1,0.61,36.0,47.0,47.0,47.0,47.0,,,,,94.95,0.0
1379,LI5-1843681M,2018-04-21 02:30:36,GE96-254-8VD,928.211,1,0.6,40.0,40.0,40.0,40.0,40.0,39.0,39.0,39.0,39.0,42.37,0.0
1380,LI5-1843681M,2018-04-21 03:50:07,GECN-X7D-F3F,9558.302,1,0.61,36.0,46.0,46.0,45.0,45.0,45.0,46.0,45.0,46.0,39.55,0.0
1381,LI5-1843681M,2018-04-21 04:07:17,GEDS-KNS-VNK,1009.596,1,0.6,25.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,28.4,0.0
1382,LI5-1843681M,2018-04-21 02:25:08,GEFF-3D2-B65,559.047,1,3.57,48.0,39.0,39.0,39.0,39.0,38.0,39.0,39.0,39.0,83.37,0.0
1383,LI5-1843681M,2018-04-21 04:50:46,GEHC-4DB-5AW,3616.8109999999997,1,0.6,29.0,40.0,40.0,40.0,41.0,40.0,40.0,40.0,40.0,31.63,0.0
1384,LI5-1843681M,2018-04-21 02:13:10,GEXM-MNX-S43,3735.91,1,3.58,36.0,44.0,44.0,44.0,44.0,46.0,46.0,46.0,44.0,38.93,0.0
1385,LI5-1843681M,2018-04-21 03:00:04,GF4V-H4U-W4P,2659.2129999999997,1,0.6,30.0,39.0,39.0,39.0,39.0,40.0,40.0,39.0,40.0,79.4,0.0
1386,LI5-1843681M,2018-04-21 04:30:40,GF52-MZ2-8R2,11935.985,1,0.61,34.0,46.0,46.0,45.0,45.0,44.0,45.0,44.0,44.0,95.94,0.0
1387,LI5-1843681M,2018-04-21 02:46:48,GF8M-CK9-DYS,5766.8009999999995,1,0.61,29.0,45.0,45.0,45.0,44.0,44.0,45.0,45.0,44.0,32.05,0.0
1388,LI5-1843681M,2018-04-21 09:06:46,GFKR-ZMT-EAK,1850.513,1,0.61,36.0,40.0,30.0,40.0,35.0,39.0,28.0,39.0,30.0,97.21,0.0
1389,LI5-1843681M,2018-04-21 02:57:47,GFWC-3CD-4NE,2570.743,1,0.6,29.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,32.27,0.0
1390,LI5-1843681M,2018-04-21 03:52:33,GFXX-4BT-YSF,9702.271999999999,1,3.57,36.0,45.0,45.0,44.0,45.0,45.0,46.0,45.0,46.0,38.17,0.0
1391,LI5-1843681M,2018-04-21 08:39:47,GFZ8-M88-FEF,14.56,1,0.6,37.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,39.22,0.0
1392,LI5-1843681M,2018-04-21 02:45:23,GFZE-D2N-NRT,5673.13,1,0.61,33.0,44.0,44.0,44.0,44.0,46.0,46.0,46.0,44.0,35.95,0.0
1393,LI5-1843681M,2018-04-21 09:12:46,GG4T-ZHU-P87,1488.42,1,3.58,33.0,45.0,44.0,45.0,45.0,44.0,45.0,45.0,45.0,34.56,0.0
1394,LI5-1843681M,2018-04-21 04:43:05,GG9C-NUB-5TN,12734.149,1,0.61,39.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,42.781000000000006,0.0
1395,LI5-1843681M,2018-04-21 04:33:06,GGDJ-9SW-3PS,2483.5,1,3.56,39.0,39.0,40.0,39.0,39.0,40.0,40.0,29.0,40.0,99.15,0.0
1396,LI5-1843681M,2018-04-21 03:22:18,GGRB-XMB-ZEA,7891.885,1,0.61,32.0,46.0,47.0,46.0,46.0,46.0,47.0,46.0,47.0,35.53,0.0
1397,LI5-1843681M,2018-04-21 04:11:13,GGRY-JVT-AAC,1187.089,1,3.57,25.0,40.0,40.0,40.0,40.0,41.0,42.0,41.0,41.0,83.93,0.0
1398,LI5-1843681M,2018-04-21 03:37:17,GGVZ-VMD-HS4,4936.545999999999,1,3.56,29.0,42.0,42.0,42.0,42.0,41.0,41.0,41.0,41.0,32.141,0.0
1399,LI5-1843681M,2018-04-21 05:05:44,GGXD-WNZ-EEP,4443.751,1,3.56,38.0,40.0,39.0,40.0,40.0,40.0,39.0,39.0,39.0,98.33,0.0
1400,LI5-1843681M,2018-04-21 01:26:39,GGZK-VV2-GSP,5121.232,1,0.6,33.0,39.0,39.0,39.0,39.0,41.0,41.0,41.0,41.0,58.16,0.0
1401,LI5-1843681M,2018-04-21 03:59:14,GH5B-HSM-D84,463.934,1,3.57,26.0,41.0,41.0,41.0,41.0,40.0,40.0,40.0,40.0,86.68,0.0
1402,LI5-1843681M,2018-04-21 05:05:08,GH86-DGX-YDH,14010.628999999999,1,0.61,33.0,44.0,44.0,43.0,44.0,45.0,44.0,45.0,45.0,87.82,0.0
1403,LI5-1843681M,2018-04-21 00:58:16,GHDU-Y8S-DWN,7117.221,1,0.61,40.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,41.1,0.0
1404,LI5-1843681M,2018-04-21 09:09:15,GHFC-GBH-Z24,1789.256,1,0.6,29.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,43.0,31.14,0.0
1405,LI5-1843681M,2018-04-21 09:02:16,GHMZ-GD2-G3H,1365.8020000000001,1,3.57,31.0,42.0,26.0,42.0,42.0,42.0,42.0,43.0,43.0,34.010999999999996,0.0
1406,LI5-1843681M,2018-04-21 03:19:15,GHNB-FVD-2FC,7716.111999999999,1,3.57,28.0,47.0,46.0,46.0,46.0,46.0,47.0,46.0,46.0,28.77,0.0
1407,LI5-1843681M,2018-04-21 02:47:18,GHVG-3GZ-7DE,1927.402,1,3.56,39.0,40.0,40.0,39.0,40.0,39.0,39.0,39.0,39.0,43.65,0.0
1408,LI5-1843681M,2018-04-21 08:48:05,GHZ6-NW5-ZFY,513.886,1,0.6,34.0,43.0,43.0,43.0,43.0,42.0,41.0,42.0,42.0,37.9,0.0
1409,LI5-1843681M,2018-04-21 01:55:47,GHZX-P6C-TDF,6900.8,1,0.6,26.0,40.0,40.0,40.0,41.0,40.0,40.0,40.0,40.0,29.7,0.0
1410,LI5-1843681M,2018-04-21 08:42:41,GJ2N-YND-46W,130.11,1,0.6,36.0,43.0,44.0,43.0,43.0,43.0,43.0,43.0,43.0,94.87,0.0
1411,LI5-1843681M,2018-04-21 04:52:17,GJ2R-P64-8TE,3703.452,1,0.6,32.0,40.0,40.0,40.0,41.0,40.0,39.0,40.0,40.0,35.98,0.0
1412,LI5-1843681M,2018-04-21 01:11:16,GJ6W-7Y6-JPJ,4219.418,1,3.57,30.0,40.0,40.0,40.0,40.0,41.0,41.0,41.0,41.0,33.580999999999996,0.0
1413,LI5-1843681M,2018-04-21 01:41:03,GJ7U-YGM-KZ8,5993.061,1,0.6,52.0,39.0,39.0,39.0,38.0,38.0,39.0,38.0,41.0,53.17,0.0
1414,LI5-1843681M,2018-04-21 05:16:01,GJDX-YEN-3PF,14713.364,1,0.61,36.0,44.0,44.0,44.0,27.0,44.0,44.0,44.0,44.0,37.46,0.0
1415,LI5-1843681M,2018-04-21 03:23:48,GJE2-XNK-UMP,7982.098000000001,1,3.57,31.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,33.8,0.0
1416,LI5-1843681M,2018-04-21 03:25:17,GJF8-GCZ-34F,8073.94,1,0.61,31.0,46.0,46.0,45.0,46.0,46.0,46.0,46.0,46.0,33.5,0.0
1417,LI5-1843681M,2018-04-21 03:12:38,GJGZ-PB6-D76,7252.595,1,0.61,33.0,45.0,45.0,45.0,45.0,44.0,35.0,44.0,43.0,94.81,0.0
1418,LI5-1843681M,2018-04-21 04:28:05,GJHW-D2V-4AK,11834.415,1,3.58,37.0,45.0,45.0,45.0,45.0,44.0,45.0,44.0,44.0,39.56,0.0
1419,LI5-1843681M,2018-04-21 03:01:16,GJK7-DZZ-G7J,6634.475,1,3.57,28.0,44.0,44.0,44.0,44.0,44.0,35.0,44.0,43.0,30.42,0.0
1420,LI5-1843681M,2018-04-21 01:42:45,GJMK-ZDZ-8YN,1925.5439999999999,1,3.57,25.0,45.0,45.0,45.0,45.0,44.0,44.0,44.0,44.0,27.83,0.0
1421,LI5-1843681M,2018-04-21 09:10:50,GJMM-GEZ-P3Y,1876.0510000000002,1,0.6,34.0,43.0,43.0,43.0,43.0,43.0,43.0,44.0,43.0,37.03,0.0
1422,LI5-1843681M,2018-04-21 01:50:14,GJTY-F7W-N5M,2371.975,1,0.61,31.0,45.0,45.0,45.0,45.0,44.0,44.0,44.0,44.0,33.36,0.0
1423,LI5-1843681M,2018-04-21 04:01:40,GJU6-7GH-H23,10252.091,1,3.57,34.0,44.0,44.0,44.0,44.0,45.0,45.0,45.0,45.0,36.83,0.0
1424,LI5-1843681M,2018-04-21 13:43:15,GJVS-ZRD-ZSK,332.04,1,0.61,39.0,48.0,48.0,48.0,49.0,,,,,42.59,0.0
1425,LI5-1843681M,2018-04-21 04:35:48,GJX3-UYH-YMX,12303.461000000001,1,0.61,31.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,34.97,0.0
1426,LI5-1843681M,2018-04-21 04:44:46,GJXU-EPD-NKE,3229.2859999999996,1,0.6,25.0,40.0,29.0,40.0,40.0,40.0,40.0,40.0,40.0,55.33,0.0
1427,LI5-1843681M,2018-04-21 04:20:45,GJYC-JS3-UPY,11409.053,1,3.58,23.0,45.0,45.0,45.0,45.0,44.0,45.0,45.0,45.0,25.0,0.0
1428,LI5-1843681M,2018-04-21 04:41:24,GK58-S23-PER,12600.448,1,0.61,34.0,47.0,48.0,48.0,47.0,47.0,47.0,47.0,47.0,76.45,0.0
1429,LI5-1843681M,2018-04-21 02:02:16,GK76-69B-YDE,7278.0509999999995,1,3.56,37.0,40.0,40.0,27.0,40.0,39.0,39.0,39.0,40.0,39.91,0.0
1430,LI5-1843681M,2018-04-21 02:18:47,GKD8-NAY-RC2,4079.9159999999997,1,3.58,35.0,45.0,44.0,44.0,44.0,46.0,46.0,46.0,44.0,37.43,0.0
1431,LI5-1843681M,2018-04-21 02:01:34,GKUB-236-CCH,3046.97,1,3.58,35.0,44.0,45.0,44.0,45.0,46.0,46.0,46.0,44.0,36.89,0.0
1432,LI5-1843681M,2018-04-21 03:14:17,GKVD-74F-YBZ,7415.25,1,0.61,30.0,46.0,46.0,46.0,46.0,46.0,47.0,46.0,47.0,32.18,0.0
1433,LI5-1843681M,2018-04-21 01:29:39,GKWG-P67-8XV,5239.152,1,3.56,64.0,39.0,39.0,39.0,39.0,41.0,41.0,41.0,41.0,120.1,0.0
1434,LI5-1843681M,2018-04-21 04:48:05,GM4T-72V-KJ3,13037.292,1,0.61,37.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,39.66,0.0
1435,LI5-1843681M,2018-04-21 08:43:35,GM5A-XTW-ZCT,469.249,1,3.58,35.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,88.4,0.0
1436,LI5-1843681M,2018-04-21 01:11:45,GM6M-EZS-4YP,14.498,1,0.61,35.0,45.0,44.0,45.0,44.0,,,,,82.27,0.0
1437,LI5-1843681M,2018-04-21 01:33:07,GM7M-4AR-ZHK,1338.845,1,3.58,34.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,44.0,37.95,0.0
1438,LI5-1843681M,2018-04-21 13:37:45,GM8N-B9K-R8T,11.639000000000001,1,0.61,27.0,48.0,47.0,47.0,48.0,,,,,30.03,0.0
1439,LI5-1843681M,2018-04-21 04:32:17,GMAF-ESA-SF5,12098.782,1,3.57,22.0,45.0,45.0,45.0,45.0,44.0,45.0,44.0,44.0,25.74,0.0
1440,LI5-1843681M,2018-04-21 09:07:15,GMAW-RFF-U3W,1165.1589999999999,1,3.59,25.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,26.9,0.0
